employee_id,store_id,employee_name,role,hourly_wage_mxn,max_weekly_hours,is_strike_force,secondary_role
E02937,S037,Wilfrido Jacinto Negrete Jáquez,Floor,70.0,40,0,None
E02938,S037,Lucía Prado del Valle,Cashier,75.0,40,0,None
E02939,S037,Hermelinda Jaimes Almonte,Cashier,84.0,40,1,Floor
E02940,S037,María Rodríguez,Supervisor,120.0,40,0,None
E02941,S037,Ing. Mariano Espinosa,Supervisor,120.0,40,0,None
E02942,S037,Marcos Jaramillo,Stock,65.0,40,0,None
E02943,S037,Ing. María Teresa Arriaga,Cashier,84.0,40,1,Floor
E02944,S037,Diana Barrios Ledesma,Customer Service,85.0,40,0,None
E02945,S037,Virginia Isabela Castellanos Muro,Stock,65.0,40,0,None
E02946,S037,Serafín Delgadillo Sarabia,Floor,70.0,40,0,None
E02947,S037,Sr. Juan Nieves,Customer Service,85.0,40,0,None
E02948,S037,Inés Vélez,Supervisor,120.0,40,0,None
E02949,S037,Antonio Alejandro,Stock,65.0,40,0,None
E02950,S037,Minerva Peña Romero,Floor,70.0,40,0,None
E02951,S037,Sr. Alberto de la Torre,Stock,65.0,40,0,None
E02952,S037,Miguel Ángel Cornelio Rodríguez,Stock,65.0,40,0,None
E02953,S037,Clemente Cardona,Floor,78.4,40,1,Cashier
E02954,S037,Sr. Alonso Collazo,Stock,65.0,40,0,None
E02955,S037,Ruby Peña Gonzales,Cashier,75.0,40,0,None
E02956,S037,Julio César Feliciano Ramos,Floor,70.0,40,0,None
E02957,S037,Dr. Bernardo Vázquez,Floor,70.0,40,0,None
E02958,S037,Dra. Violeta Roybal,Stock,65.0,40,0,None
E02959,S037,Maximiliano Irizarry Alvarado,Customer Service,85.0,40,0,None
E02960,S037,Virginia Isabela Juárez,Floor,70.0,40,0,None
E02961,S038,Cristian Andrés Fonseca,Cashier,75.0,40,0,None
E02962,S038,Abelardo Fajardo Alvarado,Floor,78.4,40,1,Cashier
E02963,S038,Adán Gonzalo Castañeda,Floor,70.0,40,0,None
E02964,S038,Marcos Saavedra Díaz,Stock,65.0,40,0,None
E02965,S038,Jos Samaniego Caldera,Floor,78.4,40,1,Cashier
E02966,S038,Pamela Lomeli,Stock,65.0,40,0,None
E02967,S038,Humberto Casárez,Cashier,75.0,40,0,None
E02968,S038,Sra. Natalia Mascareñas,Stock,65.0,40,0,None
E02969,S038,Wendolin Guerrero,Customer Service,85.0,40,0,None
E02970,S038,Sr. Oswaldo Rico,Floor,70.0,40,0,None
E02971,S038,Esther Angélica Tirado Vallejo,Cashier,75.0,40,0,None
E02972,S038,Martha Úrsula Meraz,Cashier,75.0,40,0,None
E02973,S038,Luz Mondragón,Stock,65.0,40,0,None
E02974,S038,Omar Evelio Villalpando,Floor,78.4,40,1,Cashier
E02975,S038,Sr. Bruno Ozuna,Cashier,75.0,40,0,None
E02976,S038,Linda Amalia Salazar,Cashier,84.0,40,1,Floor
E02977,S038,Eugenio Jorge Tejeda,Floor,70.0,40,0,None
E02978,S038,Mario Jerónimo Ceballos,Floor,70.0,40,0,None
E02979,S038,Maximiliano Zúñiga,Floor,70.0,40,0,None
E02980,S038,Jaqueline Gamez,Cashier,75.0,40,0,None
E02981,S038,Anel Karla Zelaya,Cashier,75.0,40,0,None
E02982,S038,Verónica Zoé Briseño,Floor,70.0,40,0,None
E02983,S038,Sr. Elias Alvarez,Supervisor,120.0,40,0,None
E02984,S038,Lucía Daniela Salas Moya,Customer Service,85.0,40,0,None
E02985,S038,Diego Santillán,Floor,70.0,40,0,None
E02986,S038,Dr. Leonel Ponce,Supervisor,120.0,40,0,None
E02987,S038,Nadia Mayorga,Floor,70.0,40,0,None
E02988,S038,Dra. Ángela Gaytán,Cashier,75.0,40,0,None
E02989,S038,Estela Avilés,Customer Service,85.0,40,0,None
E02990,S038,José Luis Marcos Feliciano,Supervisor,120.0,40,0,None
E02991,S038,Horacio Fidel Córdova Palomo,Cashier,75.0,40,0,None
E02992,S038,Rodolfo Arredondo Lira,Supervisor,120.0,40,0,None
E02993,S038,Octavio Canales Berríos,Cashier,75.0,40,0,None
E02994,S038,Homero Esteban Morales Ruelas,Floor,70.0,40,0,None
E02995,S038,Gloria Jáquez Rubio,Stock,65.0,40,0,None
E02996,S038,Maximiliano Horacio Casárez,Stock,65.0,40,0,None
E02997,S038,Sergio Lovato,Cashier,75.0,40,0,None
E02998,S038,Srita. Hilda Cardenas,Cashier,75.0,40,0,None
E02999,S038,Conchita Lucía Ortiz,Cashier,75.0,40,0,None
E03000,S038,Arturo Jaime Quintana de la Garza,Customer Service,85.0,40,0,None
E03001,S038,Porfirio Menéndez Cantú,Stock,65.0,40,0,None
E03002,S038,Ruby Esparta Altamirano,Cashier,75.0,40,0,None
E03003,S038,María Teresa Estefanía Tirado,Floor,70.0,40,0,None
E03004,S038,Dr. José Luis Magaña,Floor,70.0,40,0,None
E03005,S038,Dra. Pilar Zarate,Cashier,75.0,40,0,None
E03006,S038,Cristina Lourdes Correa Mendoza,Floor,70.0,40,0,None
E03007,S038,Dr. Martín Montez,Floor,70.0,40,0,None
E03008,S038,María Eugenia Frías,Stock,65.0,40,0,None
E03009,S038,Luis Bermúdez,Cashier,75.0,40,0,None
E03010,S038,Alfonso Amador Macías Ulloa,Customer Service,85.0,40,0,None
E03011,S038,Olga Valdés Casárez,Stock,65.0,40,0,None
E03012,S038,Lic. Nicolás Ortega,Stock,65.0,40,0,None
E03013,S038,Dra. Juana Terrazas,Cashier,75.0,40,0,None
E03014,S038,Gerónimo Enrique Arias Valdez,Customer Service,85.0,40,0,None
E03015,S038,Lic. René Campos,Cashier,75.0,40,0,None
E03016,S038,Óliver Gerónimo Crespo,Stock,65.0,40,0,None
E03017,S038,Gonzalo José María Cervántez Barraza,Cashier,75.0,40,0,None
E03018,S038,Karla Adela Castañeda,Stock,65.0,40,0,None
E03019,S038,Concepción Aguilera Nazario,Floor,70.0,40,0,None
E03020,S038,Emilia Almanza,Floor,70.0,40,0,None
E03021,S038,Rolando Ulibarri,Floor,70.0,40,0,None
E03022,S038,Jorge Luis Montoya Medina,Cashier,84.0,40,1,Floor
E03023,S038,Zoé Teresa Olivares Marrero,Floor,70.0,40,0,None
E03024,S038,Dr. Adalberto Holguín,Stock,65.0,40,0,None
E03025,S038,Sra. Karla Valdés,Floor,70.0,40,0,None
E03026,S038,Javier Federico Guardado,Customer Service,85.0,40,0,None
E03027,S038,Ramón Velásquez Varela,Customer Service,85.0,40,0,None
E03028,S038,Noelia Nájera,Cashier,84.0,40,1,Floor
E03029,S038,Ignacio Emilio Tijerina Valdez,Floor,78.4,40,1,Cashier
E03030,S038,Porfirio Osorio Colunga,Cashier,84.0,40,1,Floor
E03031,S038,Sr. Clemente Villegas,Floor,78.4,40,1,Cashier
E03032,S038,Juan Carlos Beltrán,Cashier,75.0,40,0,None
E03033,S038,Amanda Ornelas Echeverría,Stock,65.0,40,0,None
E03034,S038,Sr. Nicolás Huerta,Stock,65.0,40,0,None
E03035,S038,Cecilia Margarita Carreón,Floor,70.0,40,0,None
E03036,S038,Ing. Isaac Cano,Stock,65.0,40,0,None
E03037,S038,Mariano Juan Baca Olivera,Cashier,75.0,40,0,None
E03038,S038,Timoteo Gabino Irizarry Ferrer,Cashier,84.0,40,1,Floor
E03039,S038,Frida Isabela Tafoya Carrero,Stock,65.0,40,0,None
E03040,S038,Camilo Rubén Arias Echeverría,Cashier,75.0,40,0,None
E03041,S039,Mariano Flavio Lozano Sierra,Cashier,75.0,40,0,None
E03042,S039,Eduardo Elias Barrera Venegas,Floor,70.0,40,0,None
E03043,S039,Lic. Evelio Noriega,Supervisor,120.0,40,0,None
E03044,S039,Ofelia Estela Loera,Stock,65.0,40,0,None
E03045,S039,Clara Ana María Vela Colón,Stock,65.0,40,0,None
E03046,S039,Guillermina Noelia Frías Garza,Floor,78.4,40,1,Cashier
E03047,S039,Lic. Mayte Barraza,Floor,78.4,40,1,Cashier
E03048,S039,Asunción Rebeca Nazario Angulo,Cashier,84.0,40,1,Floor
E03049,S039,Margarita Toro,Cashier,84.0,40,1,Floor
E03050,S039,Liliana Minerva Balderas,Floor,78.4,40,1,Cashier
E03051,S039,Estela Valencia,Stock,65.0,40,0,None
E03052,S039,Ilse Juárez,Floor,70.0,40,0,None
E03053,S039,Ana Luisa Paulina Henríquez Madera,Floor,70.0,40,0,None
E03054,S039,Srita. Carla Valles,Cashier,75.0,40,0,None
E03055,S039,María Tejada,Cashier,75.0,40,0,None
E03056,S039,Zoé Romero Escalante,Cashier,75.0,40,0,None
E03057,S039,Raúl Meza Avilés,Cashier,75.0,40,0,None
E03058,S039,Octavio Ignacio Garica,Floor,70.0,40,0,None
E03059,S039,Citlali Robles,Floor,70.0,40,0,None
E03060,S039,Bruno Ulloa,Cashier,75.0,40,0,None
E03061,S039,Eva Noriega Verdugo,Floor,70.0,40,0,None
E03062,S039,Cecilia Mayte Villanueva Gaona,Stock,65.0,40,0,None
E03063,S039,Lucas Agustín Lozada Cantú,Floor,70.0,40,0,None
E03064,S039,Srita. María del Carmen Arreola,Floor,70.0,40,0,None
E03065,S039,Ing. Gustavo Navarro,Supervisor,120.0,40,0,None
E03066,S039,Cecilia Jaqueline Olivo,Floor,70.0,40,0,None
E03067,S039,Sr. Ignacio Salazar,Floor,70.0,40,0,None
E03068,S039,Sergio Arredondo Robles,Floor,70.0,40,0,None
E03069,S039,Ing. Estela Cazares,Cashier,75.0,40,0,None
E03070,S039,Julio Partida,Floor,70.0,40,0,None
E03071,S039,Dra. Arcelia Tapia,Stock,65.0,40,0,None
E03072,S039,Yeni Dulce Quiñones,Floor,70.0,40,0,None
E03073,S039,Ernesto Mauro Benítez,Cashier,75.0,40,0,None
E03074,S039,Esther Viera,Cashier,75.0,40,0,None
E03075,S039,Dr. Luis Miguel Morales,Customer Service,85.0,40,0,None
E03076,S039,Rosa Figueroa Ayala,Floor,78.4,40,1,Cashier
E03077,S039,Ernesto Urías Saucedo,Floor,70.0,40,0,None
E03078,S039,Rebeca Salas Ontiveros,Floor,70.0,40,0,None
E03079,S039,Alejandro Zeferino Chacón,Cashier,75.0,40,0,None
E03080,S039,Francisca Sánchez,Cashier,75.0,40,0,None
E03081,S039,Srita. Florencia Fuentes,Stock,65.0,40,0,None
E03082,S039,Sra. Esparta Terrazas,Cashier,75.0,40,0,None
E03083,S039,Emilia Almonte,Floor,78.4,40,1,Cashier
E03084,S039,Renato Federico Mondragón Zavala,Floor,70.0,40,0,None
E03085,S039,Lorenzo Blanco Escalante,Floor,70.0,40,0,None
E03086,S039,Ing. Alvaro Rascón,Cashier,75.0,40,0,None
E03087,S039,Ing. Eduardo Holguín,Floor,70.0,40,0,None
E03088,S039,Miguel Ángel Israel Armenta,Floor,78.4,40,1,Cashier
E03089,S039,Aurora Florencia Loya Morales,Cashier,75.0,40,0,None
E03090,S039,Carla Urbina Otero,Supervisor,120.0,40,0,None
E03091,S039,Ing. José Carlos Mondragón,Stock,65.0,40,0,None
E03092,S039,Claudia Palacios,Cashier,84.0,40,1,Floor
E03093,S039,Martín Polanco,Floor,78.4,40,1,Cashier
E03094,S039,Gustavo Quiroz,Cashier,75.0,40,0,None
E03095,S039,Lic. Barbara Ojeda,Floor,70.0,40,0,None
E03096,S039,María Eugenia Isabel Pérez,Cashier,75.0,40,0,None
E03097,S039,Dulce María Rosa Marroquín,Stock,65.0,40,0,None
E03098,S039,Berta Andrea Carrillo,Cashier,75.0,40,0,None
E03099,S039,Virginia Úrsula Manzanares,Customer Service,85.0,40,0,None
E03100,S039,Federico Espartaco Toledo Baca,Customer Service,85.0,40,0,None
E03101,S039,Salvador Rodolfo Quiñones,Customer Service,85.0,40,0,None
E03102,S039,Antonia Rodrígez,Cashier,75.0,40,0,None
E03103,S039,Mateo Ruelas Chacón,Floor,70.0,40,0,None
E03104,S039,María Cristina Mercedes Laboy,Cashier,75.0,40,0,None
E03105,S039,Sr. Abel Abreu,Stock,65.0,40,0,None
E03106,S039,Raquel Sarabia,Cashier,75.0,40,0,None
E03107,S039,Berta de León,Floor,70.0,40,0,None
E03108,S039,Martín Zeferino Montez Nieves,Customer Service,85.0,40,0,None
E03109,S039,Cristian Víctor Peralta Saiz,Stock,65.0,40,0,None
E03110,S039,Carmen Abril Cotto,Stock,65.0,40,0,None
E03111,S039,Sr. Benjamín Téllez,Cashier,75.0,40,0,None
E03112,S039,Débora Alma Ferrer Carbajal,Floor,70.0,40,0,None
E03113,S039,Lic. Silvia Padrón,Stock,65.0,40,0,None
E03114,S039,Andrés Pérez,Floor,70.0,40,0,None
E03115,S039,Patricio Navarro Salcedo,Floor,70.0,40,0,None
E03116,S039,Helena Curiel,Cashier,75.0,40,0,None
E03117,S039,Barbara Pantoja Barrios,Stock,65.0,40,0,None
E03118,S039,Florencia Estefanía Barajas Saucedo,Stock,65.0,40,0,None
E03119,S039,Elena Collazo Salgado,Stock,65.0,40,0,None
E03120,S039,Graciela Citlali Arenas,Cashier,84.0,40,1,Floor
E03121,S040,Indira Pilar Irizarry de la Rosa,Floor,78.4,40,1,Cashier
E03122,S040,Lic. Asunción Monroy,Cashier,84.0,40,1,Floor
E03123,S040,Ramiro Cantú,Floor,70.0,40,0,None
E03124,S040,Concepción Zelaya Carrero,Floor,70.0,40,0,None
E03125,S040,Dr. Oswaldo Chávez,Cashier,84.0,40,1,Floor
E03126,S040,Óliver Chacón Brito,Floor,70.0,40,0,None
E03127,S040,Carla Moya de León,Cashier,75.0,40,0,None
E03128,S040,Rosa Gálvez Espino,Stock,65.0,40,0,None
E03129,S040,Celia Virginia Aguirre,Floor,70.0,40,0,None
E03130,S040,Alta  Gracia Yeni Morales Pelayo,Stock,65.0,40,0,None
E03131,S040,Ernesto Mascareñas,Cashier,75.0,40,0,None
E03132,S040,Dra. María José Chávez,Cashier,75.0,40,0,None
E03133,S040,María Cristina Rocío Carrera,Cashier,75.0,40,0,None
E03134,S040,Timoteo Roybal,Stock,65.0,40,0,None
E03135,S040,José Zamora,Cashier,75.0,40,0,None
E03136,S040,Héctor Genaro Terrazas Navarro,Customer Service,85.0,40,0,None
E03137,S040,Enrique Rascón,Floor,70.0,40,0,None
E03138,S040,Dra. Débora Hernandes,Supervisor,120.0,40,0,None
E03139,S040,Eva Citlali Villaseñor,Floor,70.0,40,0,None
E03140,S040,Lucas Cabán,Supervisor,120.0,40,0,None
E03141,S040,Espartaco Benjamín Curiel,Stock,65.0,40,0,None
E03142,S040,Linda Parra,Floor,70.0,40,0,None
E03143,S040,Abelardo Polanco,Floor,70.0,40,0,None
E03144,S040,Ing. Luis Marrero,Floor,70.0,40,0,None
E03145,S040,Ofelia Francisca Bueno,Floor,70.0,40,0,None
E03146,S040,Sra. Amanda Aparicio,Floor,70.0,40,0,None
E03147,S040,Jorge Luis Castañeda,Supervisor,120.0,40,0,None
E03148,S040,Raquel Ana Luisa Osorio Medrano,Cashier,75.0,40,0,None
E03149,S040,Fernando Andrés Sanabria,Stock,65.0,40,0,None
E03150,S040,Dr. Ramiro Cardenas,Floor,78.4,40,1,Cashier
E03151,S040,Dra. Vanesa Llamas,Stock,65.0,40,0,None
E03152,S040,Ing. Pedro Badillo,Floor,70.0,40,0,None
E03153,S040,Marco Antonio Dueñas Matías,Customer Service,85.0,40,0,None
E03154,S040,Bianca Piña,Cashier,75.0,40,0,None
E03155,S040,Judith Villarreal,Cashier,75.0,40,0,None
E03156,S040,Conchita Aida Venegas,Stock,65.0,40,0,None
E03157,S040,Lorenzo Tijerina Campos,Floor,70.0,40,0,None
E03158,S040,Mateo José Ocampo Vanegas,Floor,70.0,40,0,None
E03159,S040,Diego Barela Alonzo,Cashier,75.0,40,0,None
E03160,S040,Luis Miguel Ángel de Anda,Cashier,75.0,40,0,None
E03161,S040,María José María Elena Maestas,Cashier,84.0,40,1,Floor
E03162,S040,Graciela Ramón,Floor,78.4,40,1,Cashier
E03163,S040,Conchita Bustos Rosas,Floor,70.0,40,0,None
E03164,S040,Dr. Sergio Quintero,Stock,65.0,40,0,None
E03165,S040,Luis Miguel Horacio Gollum Negrete,Customer Service,85.0,40,0,None
E03166,S040,Lucía Burgos Cotto,Cashier,75.0,40,0,None
E03167,S040,Dr. Benito Carrión,Cashier,75.0,40,0,None
E03168,S040,Eloy Humberto Jáquez Cintrón,Stock,65.0,40,0,None
E03169,S040,Luis Manuel Valdez de León,Cashier,75.0,40,0,None
E03170,S040,Patricia Pilar Posada Barraza,Cashier,75.0,40,0,None
E03171,S040,Mayte Prado Escobedo,Floor,70.0,40,0,None
E03172,S040,Sr. Israel Verdugo,Cashier,84.0,40,1,Floor
E03173,S040,Georgina Georgina Salcedo Moreno,Floor,70.0,40,0,None
E03174,S040,Ramón Baeza Valenzuela,Stock,65.0,40,0,None
E03175,S040,Vicente Ocasio Pedroza,Cashier,75.0,40,0,None
E03176,S040,Mario Brito,Cashier,75.0,40,0,None
E03177,S040,Ing. Guillermina Godoy,Stock,65.0,40,0,None
E03178,S040,María Luisa Liliana Lebrón,Stock,65.0,40,0,None
E03179,S040,Indira Arias,Stock,65.0,40,0,None
E03180,S040,Dr. Gonzalo Chapa,Floor,78.4,40,1,Cashier
E03181,S040,María Alonzo,Cashier,75.0,40,0,None
E03182,S040,Eloisa Ariadna Cantú,Stock,65.0,40,0,None
E03183,S040,Vicente Joaquín Aguilera Alfaro,Cashier,75.0,40,0,None
E03184,S040,Lic. Dolores Marrero,Floor,70.0,40,0,None
E03185,S040,Maximiliano Benjamín Santiago,Floor,70.0,40,0,None
E03186,S040,Dalia María del Carmen Henríquez Tirado,Customer Service,85.0,40,0,None
E03187,S040,Teodoro Ricardo Quezada,Cashier,75.0,40,0,None
E03188,S040,Isabel Valladares Mata,Floor,70.0,40,0,None
E03189,S040,Rocío María Romero Ramón,Customer Service,85.0,40,0,None
E03190,S040,Marisela Matos Mayorga,Floor,70.0,40,0,None
E03191,S040,Ignacio Chapa,Cashier,75.0,40,0,None
E03192,S040,Arcelia Emilia Guajardo Maestas,Cashier,84.0,40,1,Floor
E03193,S040,Itzel Luna Reséndez,Stock,65.0,40,0,None
E03194,S040,Paola Cantú,Cashier,75.0,40,0,None
E03195,S040,Caridad Natividad Maestas Montoya,Supervisor,120.0,40,0,None
E03196,S040,Pamela Vanesa Riojas,Floor,70.0,40,0,None
E03197,S040,Octavio Leiva Bernal,Cashier,84.0,40,1,Floor
E03198,S040,Adriana Barrientos,Stock,65.0,40,0,None
E03199,S040,Pablo Óliver Jáquez Páez,Floor,78.4,40,1,Cashier
E03200,S040,Mayte Téllez,Customer Service,85.0,40,0,None
E03201,S041,Claudio Elias Anaya,Stock,65.0,40,0,None
E03202,S041,Estela Manzanares Rojo,Stock,65.0,40,0,None
E03203,S041,Jorge Luis Aldo Lemus,Floor,78.4,40,1,Cashier
E03204,S041,Ing. Pascual Rojo,Stock,65.0,40,0,None
E03205,S041,Lic. Soledad Estrada,Cashier,75.0,40,0,None
E03206,S041,Alta  Gracia Reyes Puente,Cashier,75.0,40,0,None
E03207,S041,Dr. Vicente Mateo,Floor,70.0,40,0,None
E03208,S041,Raúl Miguel Armas,Stock,65.0,40,0,None
E03209,S041,Virginia Soliz,Cashier,75.0,40,0,None
E03210,S041,José Luis Hernán Rolón Tello,Stock,65.0,40,0,None
E03211,S041,Sra. Marisela Grijalva,Floor,70.0,40,0,None
E03212,S041,Espartaco Wilfrido Puente Rentería,Customer Service,85.0,40,0,None
E03213,S041,Vicente Genaro Mena,Stock,65.0,40,0,None
E03214,S041,Rufino de la Torre,Cashier,75.0,40,0,None
E03215,S041,Santiago Cuellar Ozuna,Cashier,84.0,40,1,Floor
E03216,S041,Dra. Noemí Bravo,Cashier,75.0,40,0,None
E03217,S041,Jos Rufino Ballesteros Elizondo,Floor,70.0,40,0,None
E03218,S041,Sara Villalpando,Stock,65.0,40,0,None
E03219,S041,Abraham Eric Cordero,Floor,78.4,40,1,Cashier
E03220,S041,Felipe Mateo Gallardo Limón,Cashier,75.0,40,0,None
E03221,S041,Hugo Mondragón,Stock,65.0,40,0,None
E03222,S041,Isabela Castillo Juárez,Floor,78.4,40,1,Cashier
E03223,S041,Julio César Rufino Nieto Raya,Cashier,84.0,40,1,Floor
E03224,S041,Ing. Homero Anguiano,Floor,70.0,40,0,None
E03225,S041,Eugenio Alcala,Stock,65.0,40,0,None
E03226,S041,Miguel Ángel Samuel Medina Chacón,Cashier,84.0,40,1,Floor
E03227,S041,Sara Josefina Feliciano,Customer Service,85.0,40,0,None
E03228,S041,Ing. Victoria Valadez,Stock,65.0,40,0,None
E03229,S041,Beatriz Rosa Alarcón Ordóñez,Stock,65.0,40,0,None
E03230,S041,Renato Saucedo,Floor,70.0,40,0,None
E03231,S041,Abigail Micaela Cabrera,Floor,70.0,40,0,None
E03232,S041,Diana Helena Muro,Stock,65.0,40,0,None
E03233,S041,Dra. Pamela Montez,Floor,70.0,40,0,None
E03234,S041,Magdalena Aida Baca,Supervisor,120.0,40,0,None
E03235,S041,Flavio Vallejo Arriaga,Cashier,75.0,40,0,None
E03236,S041,Teresa Garza,Cashier,75.0,40,0,None
E03237,S041,Mercedes Rodrígez,Cashier,75.0,40,0,None
E03238,S041,Citlali Colón Vanegas,Cashier,84.0,40,1,Floor
E03239,S041,Miguel Velásquez,Cashier,75.0,40,0,None
E03240,S041,Elias Mayorga,Cashier,84.0,40,1,Floor
E03241,S041,Ing. Irene Lira,Floor,70.0,40,0,None
E03242,S041,Lic. Perla Villegas,Floor,70.0,40,0,None
E03243,S041,Bruno Aponte,Cashier,75.0,40,0,None
E03244,S041,Carlos Orozco Lozano,Stock,65.0,40,0,None
E03245,S041,Laura Pantoja Calderón,Floor,70.0,40,0,None
E03246,S041,Sr. Miguel Roybal,Supervisor,120.0,40,0,None
E03247,S041,Eva Ariadna Carrero Lira,Floor,70.0,40,0,None
E03248,S041,Ing. Pamela Ulibarri,Floor,70.0,40,0,None
E03249,S041,Esmeralda Mateo Becerra,Stock,65.0,40,0,None
E03250,S041,Iván Rivas,Stock,65.0,40,0,None
E03251,S041,Sra. Amanda Almaraz,Cashier,75.0,40,0,None
E03252,S041,Sandra Rebeca Valencia Quesada,Cashier,75.0,40,0,None
E03253,S041,Ana Meza,Customer Service,85.0,40,0,None
E03254,S041,Fidel Reynaldo Ayala Armenta,Floor,70.0,40,0,None
E03255,S041,Amelia Cordero Hernádez,Cashier,75.0,40,0,None
E03256,S041,Alfredo Garibay Leal,Floor,70.0,40,0,None
E03257,S041,Dr. Fernando Vera,Floor,70.0,40,0,None
E03258,S041,Sr. Ángel Roldán,Cashier,75.0,40,0,None
E03259,S041,Violeta Caridad Alba,Stock,65.0,40,0,None
E03260,S041,Aurora Dalia Pabón,Floor,70.0,40,0,None
E03261,S041,Estela Gabriela Zavala Hernádez,Cashier,75.0,40,0,None
E03262,S041,Alvaro Claudio Rangel,Supervisor,120.0,40,0,None
E03263,S041,Srita. Carolina Espinosa,Floor,70.0,40,0,None
E03264,S041,Camila Barbara Fajardo,Customer Service,85.0,40,0,None
E03265,S041,Camilo Julio Ramos Roque,Supervisor,120.0,40,0,None
E03266,S041,Elias Serafín Arias Angulo,Cashier,84.0,40,1,Floor
E03267,S041,Adán Ordóñez Merino,Customer Service,85.0,40,0,None
E03268,S041,Fidel Maximiliano Candelaria Ortega,Floor,70.0,40,0,None
E03269,S041,Yeni Sosa,Floor,70.0,40,0,None
E03270,S041,Dr. Ricardo Ballesteros,Cashier,75.0,40,0,None
E03271,S041,Manuel Fernández,Stock,65.0,40,0,None
E03272,S041,Esteban Orellana,Floor,70.0,40,0,None
E03273,S041,Marcela Rubio Esparza,Floor,70.0,40,0,None
E03274,S041,María Elena Blanca Zúñiga Peres,Customer Service,85.0,40,0,None
E03275,S041,Julio César Pablo Casárez Gálvez,Cashier,84.0,40,1,Floor
E03276,S041,Celia María Fierro,Supervisor,120.0,40,0,None
E03277,S041,Alejandra Rosalia Fierro Ontiveros,Floor,70.0,40,0,None
E03278,S041,Gabriela Natalia Pedroza Paz,Floor,70.0,40,0,None
E03279,S041,Arturo Ignacio Partida,Floor,70.0,40,0,None
E03280,S041,Dulce Rosalia Centeno Hernandes,Cashier,75.0,40,0,None
E03281,S042,Claudio Patricio Muro,Cashier,75.0,40,0,None
E03282,S042,Susana Toro Urías,Floor,70.0,40,0,None
E03283,S042,Sra. Rosalia Jaimes,Stock,65.0,40,0,None
E03284,S042,Leonor Curiel,Stock,65.0,40,0,None
E03285,S042,Omar Huerta,Floor,70.0,40,0,None
E03286,S042,Horacio Farías,Floor,70.0,40,0,None
E03287,S042,Amador Iván Leiva,Stock,65.0,40,0,None
E03288,S042,Carla Elvira Alemán Colón,Supervisor,120.0,40,0,None
E03289,S042,Abelardo Ricardo Alvarez Galindo,Supervisor,120.0,40,0,None
E03290,S042,Sra. Lorena Tamez,Stock,65.0,40,0,None
E03291,S042,René Serrano Otero,Floor,70.0,40,0,None
E03292,S042,Iván Vicente Caballero,Stock,65.0,40,0,None
E03293,S042,Espartaco Vera,Stock,65.0,40,0,None
E03294,S042,Zeferino Haro,Cashier,75.0,40,0,None
E03295,S042,Sonia Dulce Villalpando,Stock,65.0,40,0,None
E03296,S042,Teodoro Raúl Mora,Cashier,75.0,40,0,None
E03297,S042,Esther Rosalia Centeno Saiz,Floor,70.0,40,0,None
E03298,S042,Pilar Rebeca Mateo Cardona,Cashier,84.0,40,1,Floor
E03299,S042,Paulina Mitzy Concepción Vaca,Floor,70.0,40,0,None
E03300,S042,Indira Victoria Bonilla Calderón,Floor,70.0,40,0,None
E03301,S042,Estefanía Ana Lomeli,Supervisor,120.0,40,0,None
E03302,S042,Adán Roberto Rascón Gracia,Cashier,75.0,40,0,None
E03303,S042,Espartaco Bruno Cazares,Stock,65.0,40,0,None
E03304,S042,Cristina Gaytán Durán,Stock,65.0,40,0,None
E03305,S042,María Teresa Dulce María Batista,Floor,70.0,40,0,None
E03306,S042,Bianca Irene Archuleta Badillo,Cashier,75.0,40,0,None
E03307,S042,Ing. Pablo Galván,Supervisor,120.0,40,0,None
E03308,S042,Alberto Teodoro Varela Alcántar,Stock,65.0,40,0,None
E03309,S042,Clemente Gabino Cepeda Fernández,Cashier,75.0,40,0,None
E03310,S042,Salvador José Emilio Aranda,Stock,65.0,40,0,None
E03311,S042,Yuridia Dulce Flórez Santiago,Cashier,84.0,40,1,Floor
E03312,S042,Esmeralda Mónica Chapa,Floor,70.0,40,0,None
E03313,S042,Dra. Marisela Castañeda,Floor,78.4,40,1,Cashier
E03314,S042,Dra. Yeni Irizarry,Floor,78.4,40,1,Cashier
E03315,S042,Adela Aguilera,Floor,70.0,40,0,None
E03316,S042,Emiliano Flavio Durán de la Crúz,Stock,65.0,40,0,None
E03317,S042,Fabiola Elvira Orozco Alonso,Stock,65.0,40,0,None
E03318,S042,Sr. Cristobal Solorzano,Cashier,84.0,40,1,Floor
E03319,S042,Eva Jaqueline Arriaga,Floor,78.4,40,1,Cashier
E03320,S042,Estela Armendáriz Durán,Cashier,75.0,40,0,None
E03321,S042,Jorge Óscar Chacón,Floor,70.0,40,0,None
E03322,S042,Rubén Rufino Díaz Cardenas,Floor,70.0,40,0,None
E03323,S042,Dr. Adalberto Carrasco,Stock,65.0,40,0,None
E03324,S042,José María Godoy,Cashier,75.0,40,0,None
E03325,S042,Dr. Felix Arevalo,Cashier,75.0,40,0,None
E03326,S042,Gustavo Lomeli Madrid,Cashier,75.0,40,0,None
E03327,S042,Hermelinda Díaz Hinojosa,Cashier,75.0,40,0,None
E03328,S042,Citlali Irma Villegas Armenta,Stock,65.0,40,0,None
E03329,S042,Diego Contreras,Floor,70.0,40,0,None
E03330,S042,Mauricio Adalberto Corona,Customer Service,85.0,40,0,None
